calling_line_id,called_line_id,start_time,call_id,duration
L307,L496,2022-10-31,CAL6326,1312
L909,L057,2021-04-29,CAL6327,961
L113,L109,2020-08-19,CAL6328,3072
L671,L471,2023-12-09,CAL6329,1942
L081,L206,2020-12-14,CAL6330,848
L019,L559,2022-10-28,CAL6331,3184
L090,L957,2020-12-05,CAL6332,2904
L930,L113,2021-03-19,CAL6333,2577
L040,L776,2021-03-15,CAL6334,3044
L341,L849,2022-05-14,CAL6335,1873
L068,L264,2022-01-20,CAL6336,1567
L704,L117,2021-07-03,CAL6337,3579
L905,L495,2023-07-30,CAL6338,2664
L548,L054,2022-07-29,CAL6339,1154
L726,L360,2020-07-07,CAL6340,1533
L474,L063,2019-06-03,CAL6341,732
L027,L672,2021-02-11,CAL6342,768
L555,L831,2019-10-01,CAL6343,3123
L170,L486,2023-10-02,CAL6344,3471
L373,L175,2022-02-07,CAL6345,473
L573,L560,2022-06-30,CAL6346,3325
L486,L665,2020-08-31,CAL6347,3428
L682,L458,2023-04-05,CAL6348,348
L371,L712,2020-07-14,CAL6349,900
L307,L118,2021-07-01,CAL6350,2976
L314,L193,2019-03-01,CAL6351,1273
L507,L721,2021-01-05,CAL6352,2017
L060,L743,2022-07-09,CAL6353,2180
L862,L181,2021-01-10,CAL6354,452
L289,L724,2022-08-18,CAL6355,1449
L579,L727,2020-10-14,CAL6356,1869
L984,L136,2019-12-25,CAL6357,2643
L669,L722,2019-09-12,CAL6358,1434
L399,L069,2023-04-27,CAL6359,2484
L104,L996,2019-08-06,CAL6360,527
L408,L332,2019-09-21,CAL6361,2527
L883,L393,2022-08-24,CAL6362,2917
L241,L688,2023-06-02,CAL6363,3439
L655,L053,2020-10-30,CAL6364,2309
L256,L160,2021-01-04,CAL6365,2023
L411,L828,2023-05-10,CAL6366,82
L987,L281,2019-10-18,CAL6367,236
L428,L275,2022-11-06,CAL6368,1146
L143,L592,2023-01-20,CAL6369,2941
L728,L668,2023-01-04,CAL6370,3092
L758,L971,2023-07-19,CAL6371,1676
L886,L800,2019-08-14,CAL6372,3281
L338,L094,2019-07-03,CAL6373,3295
L238,L231,2019-11-28,CAL6374,2803
L642,L881,2022-10-06,CAL6375,983
L952,L283,2020-01-06,CAL6376,71
L223,L775,2023-12-18,CAL6377,2580
L651,L172,2021-12-04,CAL6378,2273
L120,L981,2019-08-09,CAL6379,1523
L413,L797,2023-02-12,CAL6380,335
L011,L059,2022-09-24,CAL6381,1998
L968,L324,2022-04-12,CAL6382,695
L296,L569,2021-09-29,CAL6383,3157
L518,L111,2023-03-04,CAL6384,126
L757,L149,2023-08-17,CAL6385,992
L830,L049,2022-11-22,CAL6386,3351
L602,L786,2023-02-03,CAL6387,35
L460,L596,2021-10-21,CAL6388,1623
L971,L924,2022-11-08,CAL6389,2008
L473,L559,2022-01-09,CAL6390,1850
L863,L100,2022-08-30,CAL6391,2727
L032,L659,2019-10-11,CAL6392,1150
L376,L264,2021-02-07,CAL6393,1428
L782,L890,2023-02-01,CAL6394,1013
L772,L814,2023-11-06,CAL6395,3340
L587,L467,2021-04-21,CAL6396,2070
L623,L975,2022-11-27,CAL6397,3521
L162,L407,2022-03-28,CAL6398,579
L462,L869,2022-02-26,CAL6399,2522
L051,L314,2020-07-05,CAL6400,2324
L853,L543,2020-05-25,CAL6401,2533
L744,L284,2019-04-06,CAL6402,1189
L024,L354,2021-10-05,CAL6403,1832
L845,L473,2021-09-15,CAL6404,2672
L405,L191,2022-10-21,CAL6405,2376
L321,L733,2020-10-25,CAL6406,1693
L630,L934,2020-01-16,CAL6407,174
L085,L093,2021-07-25,CAL6408,778
L734,L519,2020-07-03,CAL6409,247
L138,L083,2021-04-30,CAL6410,3266
L728,L603,2023-12-03,CAL6411,744
L209,L527,2020-08-15,CAL6412,1768
L637,L145,2021-06-01,CAL6413,403
L635,L369,2020-09-14,CAL6414,1358
L069,L947,2021-03-30,CAL6415,2888
L575,L207,2020-05-07,CAL6416,2479
L428,L441,2020-11-02,CAL6417,2416
L458,L611,2019-10-28,CAL6418,174
L135,L206,2021-12-23,CAL6419,1443
L668,L153,2019-08-23,CAL6420,1617
L593,L111,2021-07-23,CAL6421,2934
L298,L284,2020-04-19,CAL6422,3008
L307,L302,2021-10-12,CAL6423,3546
L736,L254,2023-05-08,CAL6424,543
L723,L240,2023-11-08,CAL6425,3166
L760,L204,2023-11-14,CAL6426,3016
L906,L199,2020-06-10,CAL6427,216
L885,L454,2022-08-18,CAL6428,2494
L845,L364,2023-12-14,CAL6429,1835
L002,L768,2020-07-01,CAL6430,1968
L010,L307,2020-12-11,CAL6431,580
L494,L906,2021-05-09,CAL6432,1232
L370,L479,2023-09-26,CAL6433,3195
L234,L335,2022-01-30,CAL6434,2843
L044,L825,2020-01-27,CAL6435,2608
L937,L732,2020-08-25,CAL6436,3143
L751,L781,2020-07-05,CAL6437,1030
L071,L189,2020-07-23,CAL6438,1608
L586,L809,2020-10-19,CAL6439,234
L079,L620,2023-06-11,CAL6440,2586
L981,L808,2023-01-05,CAL6441,2329
L528,L087,2020-06-21,CAL6442,1163
L757,L852,2020-02-20,CAL6443,2546
L149,L600,2021-01-05,CAL6444,2102
L691,L313,2020-01-25,CAL6445,2948
L054,L586,2021-12-09,CAL6446,2258
L725,L898,2020-08-17,CAL6447,2184
L604,L787,2022-12-30,CAL6448,3097
L115,L648,2021-02-18,CAL6449,2662
L253,L628,2023-04-29,CAL6450,2357
L299,L580,2022-02-13,CAL6451,1761
L622,L779,2023-01-27,CAL6452,502
L314,L040,2019-03-05,CAL6453,1955
L199,L870,2019-04-06,CAL6454,3330
L585,L706,2022-07-15,CAL6455,476
L559,L513,2019-07-10,CAL6456,871
L385,L017,2021-09-11,CAL6457,1007
L062,L370,2021-09-23,CAL6458,946
L686,L847,2021-05-11,CAL6459,2455
L053,L321,2023-06-18,CAL6460,458
L979,L014,2021-12-21,CAL6461,440
L725,L277,2023-04-13,CAL6462,278
L550,L300,2019-03-22,CAL6463,1578
L060,L250,2020-09-25,CAL6464,3193
L334,L287,2022-08-24,CAL6465,2966
L862,L486,2021-12-15,CAL6466,1277
L309,L257,2019-05-17,CAL6467,732
L088,L428,2019-07-16,CAL6468,393
L755,L343,2023-02-23,CAL6469,3402
L611,L591,2021-05-06,CAL6470,1637
L586,L746,2022-01-20,CAL6471,751
L766,L812,2022-01-04,CAL6472,696
L612,L105,2019-07-31,CAL6473,286
L430,L075,2019-10-26,CAL6474,2706
L631,L757,2020-02-15,CAL6475,598
L773,L778,2023-05-09,CAL6476,2445
L540,L674,2020-10-01,CAL6477,1111
L641,L945,2019-03-29,CAL6478,2810
L528,L555,2022-03-02,CAL6479,2024
L994,L501,2020-07-14,CAL6480,428
L303,L655,2021-11-13,CAL6481,748
L911,L105,2023-04-23,CAL6482,1051
L272,L142,2023-04-22,CAL6483,3476
L136,L725,2023-08-19,CAL6484,1037
L985,L707,2022-02-12,CAL6485,1936
L059,L061,2019-05-24,CAL6486,2517
L672,L033,2023-01-06,CAL6487,965
L573,L457,2021-04-24,CAL6488,1062
L948,L368,2022-08-31,CAL6489,2119
L266,L629,2021-02-05,CAL6490,1971
L025,L803,2022-05-11,CAL6491,1985
L701,L388,2022-09-06,CAL6492,1413
L155,L721,2019-08-18,CAL6493,1134
L321,L213,2019-10-01,CAL6494,1159
L083,L880,2021-04-14,CAL6495,2076
L019,L370,2023-08-11,CAL6496,2733
L327,L299,2019-08-03,CAL6497,1352
L134,L179,2021-04-09,CAL6498,1002
L819,L341,2020-11-21,CAL6499,626
L493,L234,2019-09-01,CAL6500,3394
L666,L884,2021-02-03,CAL6501,3360
L271,L206,2022-07-20,CAL6502,2923
L375,L115,2021-05-11,CAL6503,482
L314,L657,2022-03-06,CAL6504,2399
L706,L061,2019-08-24,CAL6505,3563
L846,L057,2019-11-19,CAL6506,3022
L547,L093,2021-08-15,CAL6507,1181
L336,L231,2022-04-10,CAL6508,2693
L060,L152,2022-05-10,CAL6509,1949
L602,L335,2020-10-07,CAL6510,1543
L522,L730,2019-04-07,CAL6511,286
L090,L287,2019-11-11,CAL6512,1358
L361,L714,2023-04-09,CAL6513,3275
L619,L873,2022-08-27,CAL6514,2126
L040,L396,2022-07-16,CAL6515,2465
L756,L743,2019-06-28,CAL6516,2238
L414,L618,2020-04-04,CAL6517,3313
L766,L626,2020-08-04,CAL6518,3156
L803,L410,2019-11-11,CAL6519,1262
L695,L016,2021-04-15,CAL6520,1400
L732,L147,2021-11-07,CAL6521,1625
L267,L603,2023-01-11,CAL6522,3263
L314,L535,2022-05-15,CAL6523,3198
L965,L708,2019-10-10,CAL6524,919
L417,L219,2022-03-28,CAL6525,3523
L989,L048,2023-08-03,CAL6526,1685
L587,L618,2019-11-05,CAL6527,89
L184,L939,2023-10-15,CAL6528,816
L653,L275,2019-03-18,CAL6529,3488
L716,L779,2022-08-15,CAL6530,1769
L126,L244,2023-10-28,CAL6531,1201
L960,L610,2023-03-01,CAL6532,2408
L632,L644,2020-12-20,CAL6533,3176
L873,L692,2021-04-26,CAL6534,1774
L665,L438,2023-04-27,CAL6535,2915
L154,L829,2019-10-18,CAL6536,2068
L524,L707,2020-10-06,CAL6537,1569
L580,L411,2023-12-07,CAL6538,2622
L723,L232,2022-09-13,CAL6539,2258
L120,L713,2019-06-26,CAL6540,413
L587,L524,2021-11-13,CAL6541,2981
L413,L577,2023-10-05,CAL6542,1169
L753,L599,2023-11-05,CAL6543,1847
L263,L985,2023-01-31,CAL6544,2589
L272,L901,2023-04-15,CAL6545,1789
L410,L539,2020-06-09,CAL6546,792
L221,L538,2019-08-11,CAL6547,2946
L762,L176,2020-09-15,CAL6548,1262
L347,L001,2019-07-14,CAL6549,147
L471,L426,2020-10-14,CAL6550,175
L204,L130,2019-07-21,CAL6551,1931
L671,L342,2020-08-13,CAL6552,2830
L425,L722,2022-09-21,CAL6553,2349
L240,L307,2019-03-23,CAL6554,3005
L732,L818,2022-01-25,CAL6555,2310
L452,L927,2023-11-12,CAL6556,1131
L387,L815,2023-04-20,CAL6557,3084
L191,L145,2023-07-22,CAL6558,1821
L127,L163,2020-12-07,CAL6559,3006
L816,L725,2022-12-05,CAL6560,1507
L438,L520,2020-12-18,CAL6561,1302
L755,L760,2023-01-13,CAL6562,2838
L800,L520,2024-02-11,CAL6563,866
L780,L003,2022-03-13,CAL6564,1415
L133,L942,2019-04-19,CAL6565,2481
L371,L060,2023-03-25,CAL6566,2456
L948,L773,2022-04-07,CAL6567,3223
L373,L515,2022-09-01,CAL6568,1361
L305,L042,2020-07-27,CAL6569,3313
L177,L072,2022-11-10,CAL6570,2731
L528,L012,2023-06-21,CAL6571,2904
L431,L366,2019-03-18,CAL6572,2860
L749,L390,2022-08-26,CAL6573,2597
L808,L057,2021-10-20,CAL6574,2274
L187,L611,2019-05-28,CAL6575,205
L340,L932,2019-06-15,CAL6576,3101
L863,L816,2023-05-28,CAL6577,858
L667,L502,2019-10-06,CAL6578,1471
L301,L307,2024-01-19,CAL6579,2124
L017,L430,2023-09-08,CAL6580,594
L289,L960,2020-06-01,CAL6581,1617
L293,L158,2023-09-17,CAL6582,1953
L962,L143,2021-08-22,CAL6583,104
L681,L179,2020-10-29,CAL6584,3029
L411,L010,2021-10-06,CAL6585,1635
L657,L973,2019-05-16,CAL6586,3332
L028,L048,2020-11-20,CAL6587,1958
L854,L532,2023-03-21,CAL6588,1873
L205,L193,2019-07-30,CAL6589,1028
L043,L315,2019-08-30,CAL6590,2268
L056,L274,2019-07-29,CAL6591,1915
L181,L956,2020-09-27,CAL6592,2603
L218,L533,2022-10-30,CAL6593,782
L368,L208,2023-01-30,CAL6594,2555
L737,L977,2019-07-21,CAL6595,3594
L009,L011,2020-03-07,CAL6596,1585
L241,L393,2020-12-01,CAL6597,1493
L834,L415,2024-02-01,CAL6598,771
L977,L390,2020-02-18,CAL6599,2435
L456,L177,2023-09-06,CAL6600,2353
L630,L049,2023-04-04,CAL6601,1732
L469,L655,2021-03-05,CAL6602,3255
L620,L105,2022-09-20,CAL6603,3071
L826,L858,2021-05-16,CAL6604,645
L876,L544,2019-05-30,CAL6605,1579
L305,L559,2023-06-07,CAL6606,73
L871,L768,2022-12-29,CAL6607,2340
L306,L858,2019-10-13,CAL6608,1160
L842,L407,2020-12-21,CAL6609,2603
L836,L144,2020-05-27,CAL6610,2145
L457,L578,2020-11-24,CAL6611,1302
L668,L118,2023-06-05,CAL6612,873
L371,L919,2023-06-06,CAL6613,2267
L347,L206,2021-01-22,CAL6614,2704
L031,L213,2020-02-19,CAL6615,1657
L307,L995,2024-01-30,CAL6616,3588
L632,L198,2021-05-15,CAL6617,673
L474,L281,2023-07-18,CAL6618,2959
L269,L720,2020-02-28,CAL6619,1879
L588,L995,2020-09-29,CAL6620,1147
L957,L705,2021-05-14,CAL6621,487
L993,L974,2019-09-07,CAL6622,539
L412,L388,2019-12-22,CAL6623,2488
L769,L881,2022-07-14,CAL6624,2917
L867,L218,2020-02-18,CAL6625,2551
L386,L702,2021-09-05,CAL6626,1194
L077,L880,2022-04-11,CAL6627,1311
L837,L681,2022-03-28,CAL6628,2542
L376,L889,2024-01-26,CAL6629,2230
L225,L217,2022-06-14,CAL6630,2469
L220,L981,2020-09-12,CAL6631,966
L923,L818,2019-04-18,CAL6632,2654
L684,L924,2021-07-17,CAL6633,3419
L801,L637,2023-02-18,CAL6634,286
L595,L883,2020-09-16,CAL6635,2494
L647,L313,2022-04-09,CAL6636,1780
L722,L200,2023-06-28,CAL6637,992
L531,L803,2023-07-28,CAL6638,95
L643,L836,2019-07-04,CAL6639,2711
L932,L437,2021-08-15,CAL6640,2059
L945,L562,2024-02-03,CAL6641,3288
L144,L928,2021-02-04,CAL6642,2348
L123,L127,2022-06-26,CAL6643,1813
L866,L459,2021-07-23,CAL6644,2869
L863,L601,2020-09-30,CAL6645,565
L127,L818,2019-11-07,CAL6646,1920
L431,L788,2022-11-08,CAL6647,2412
L915,L602,2021-01-14,CAL6648,2646
L685,L829,2020-07-31,CAL6649,379
L331,L492,2022-01-29,CAL6650,3043
L442,L621,2022-09-22,CAL6651,1607
L574,L932,2021-01-31,CAL6652,1678
L515,L858,2022-09-20,CAL6653,895
L220,L086,2023-06-19,CAL6654,2543
L852,L226,2022-05-23,CAL6655,2434
L773,L824,2019-03-14,CAL6656,176
L051,L709,2020-04-14,CAL6657,2584
L094,L427,2020-08-06,CAL6658,2796
L811,L028,2023-05-02,CAL6659,954
L415,L796,2019-07-14,CAL6660,1581
L437,L736,2019-02-21,CAL6661,263
L649,L981,2022-01-29,CAL6662,702
L565,L149,2019-12-17,CAL6663,632
L725,L537,2023-07-06,CAL6664,3470
L204,L630,2019-07-05,CAL6665,1987
L041,L231,2023-02-02,CAL6666,1582
L198,L706,2023-12-01,CAL6667,386
L175,L334,2023-09-03,CAL6668,1346
L339,L835,2021-04-09,CAL6669,3567
L149,L654,2020-12-21,CAL6670,1756
L744,L605,2023-10-19,CAL6671,2276
L428,L906,2022-12-09,CAL6672,55
L715,L379,2021-09-06,CAL6673,2282
L439,L628,2019-09-04,CAL6674,2277
L185,L334,2021-08-01,CAL6675,998
L226,L780,2021-07-23,CAL6676,845
L283,L638,2020-10-26,CAL6677,684
L603,L197,2020-05-20,CAL6678,2908
L990,L226,2021-03-18,CAL6679,1990
L001,L659,2021-10-07,CAL6680,2154
L168,L499,2023-04-20,CAL6681,89
L097,L633,2023-03-10,CAL6682,868
L247,L634,2021-09-04,CAL6683,2990
L698,L809,2023-03-25,CAL6684,1457
L091,L334,2023-10-26,CAL6685,1064
L738,L587,2019-03-07,CAL6686,2032
L351,L783,2020-05-04,CAL6687,610
L488,L534,2024-01-01,CAL6688,2862
L728,L622,2020-04-16,CAL6689,1235
L745,L280,2021-12-13,CAL6690,1510
L391,L842,2019-09-30,CAL6691,104
L300,L098,2021-01-16,CAL6692,3241
L031,L270,2019-02-28,CAL6693,2468
L058,L571,2020-02-24,CAL6694,735
L215,L473,2021-01-26,CAL6695,2870
L871,L632,2019-04-25,CAL6696,3263
L938,L310,2020-03-19,CAL6697,2349
L814,L814,2020-09-28,CAL6698,506
L740,L084,2022-11-18,CAL6699,1032
L885,L249,2023-05-16,CAL6700,433
L914,L455,2021-11-30,CAL6701,2243
L499,L080,2022-09-04,CAL6702,1181
L110,L799,2022-04-11,CAL6703,143
L900,L180,2019-07-30,CAL6704,849
L612,L625,2022-08-25,CAL6705,1710
L616,L519,2022-11-15,CAL6706,3265
L295,L722,2020-01-18,CAL6707,1209
L708,L142,2020-06-14,CAL6708,34
L652,L600,2020-11-24,CAL6709,894
L222,L716,2019-07-13,CAL6710,403
L152,L888,2021-09-22,CAL6711,2217
L065,L157,2019-05-13,CAL6712,2261
L131,L205,2020-09-19,CAL6713,176
L089,L524,2022-06-03,CAL6714,1445
L796,L948,2021-03-02,CAL6715,1469
L704,L536,2023-08-04,CAL6716,2418
L425,L346,2020-08-08,CAL6717,859
L273,L243,2020-06-07,CAL6718,69
L222,L084,2023-07-21,CAL6719,2979
L521,L973,2021-12-26,CAL6720,3541
L261,L737,2022-04-28,CAL6721,182
L501,L857,2022-07-07,CAL6722,3274
L221,L240,2020-11-23,CAL6723,958
L982,L239,2021-11-26,CAL6724,2608
L354,L871,2023-10-03,CAL6725,2747
L890,L080,2022-03-30,CAL6726,989
L357,L016,2020-12-28,CAL6727,2499
L843,L419,2022-01-30,CAL6728,1636
L099,L337,2022-01-12,CAL6729,2177
L171,L172,2022-02-22,CAL6730,2818
L341,L973,2021-03-22,CAL6731,1432
L486,L290,2021-07-16,CAL6732,3316
L806,L699,2022-10-10,CAL6733,3099
L965,L833,2020-04-20,CAL6734,2618
L329,L629,2022-06-20,CAL6735,1514
L222,L063,2023-12-19,CAL6736,2747
L585,L408,2020-01-15,CAL6737,2631
L509,L288,2019-05-05,CAL6738,1812
L041,L445,2019-07-23,CAL6739,752
L106,L067,2023-01-08,CAL6740,1838
L771,L163,2023-06-03,CAL6741,632
L964,L164,2020-07-21,CAL6742,2839
L033,L928,2023-12-26,CAL6743,3456
L941,L988,2020-05-22,CAL6744,558
L806,L757,2019-10-13,CAL6745,2228
L842,L535,2022-06-25,CAL6746,1320
L518,L606,2021-02-12,CAL6747,1541
L630,L388,2020-04-02,CAL6748,180
L125,L640,2023-06-12,CAL6749,1561
L342,L272,2022-10-27,CAL6750,2103
L567,L771,2023-03-29,CAL6751,125
L277,L596,2023-04-05,CAL6752,1590
L278,L299,2019-04-16,CAL6753,2302
L740,L236,2019-11-16,CAL6754,1569
L776,L536,2021-08-01,CAL6755,3546
L132,L092,2019-06-08,CAL6756,3082
L586,L135,2020-03-05,CAL6757,715
L160,L060,2021-10-01,CAL6758,2297
L108,L900,2022-12-20,CAL6759,1045
L684,L648,2019-03-17,CAL6760,2052
L167,L758,2020-08-27,CAL6761,1302
L395,L456,2020-11-03,CAL6762,2572
L169,L965,2023-07-01,CAL6763,2662
L092,L901,2024-01-22,CAL6764,2021
L191,L568,2019-12-07,CAL6765,137
L267,L919,2020-09-04,CAL6766,2920
L663,L916,2023-07-09,CAL6767,2934
L410,L960,2020-04-22,CAL6768,3336
L114,L378,2022-01-25,CAL6769,2762
L832,L451,2022-06-07,CAL6770,1063
L913,L973,2022-12-09,CAL6771,286
L425,L884,2022-11-16,CAL6772,3053
L648,L510,2022-01-26,CAL6773,3470
L319,L479,2023-02-10,CAL6774,2061
L134,L448,2023-06-03,CAL6775,487
L864,L773,2024-01-01,CAL6776,1136
L756,L002,2019-05-17,CAL6777,3111
L782,L956,2022-04-14,CAL6778,2134
L733,L890,2019-08-19,CAL6779,3213
L204,L678,2024-02-12,CAL6780,2800
L186,L973,2023-11-12,CAL6781,3140
L269,L598,2023-01-24,CAL6782,2880
L730,L355,2020-09-04,CAL6783,1455
L192,L299,2020-10-19,CAL6784,2348
L103,L919,2023-04-06,CAL6785,1749
L837,L343,2019-08-19,CAL6786,1560
L036,L491,2019-11-12,CAL6787,265
L980,L119,2021-11-08,CAL6788,3524
L008,L268,2019-06-02,CAL6789,3534
L995,L142,2023-11-04,CAL6790,3177
L666,L631,2022-09-17,CAL6791,2074
L343,L984,2020-07-04,CAL6792,3544
L512,L609,2021-01-27,CAL6793,1959
L579,L847,2021-08-21,CAL6794,3274
L225,L723,2022-09-05,CAL6795,2027
L700,L057,2021-01-22,CAL6796,2134
L768,L344,2019-03-21,CAL6797,1192
L594,L236,2021-07-21,CAL6798,3529
L343,L097,2020-04-19,CAL6799,891
L086,L301,2021-12-27,CAL6800,1937
L056,L902,2021-12-19,CAL6801,80
L393,L200,2022-06-09,CAL6802,2049
L521,L725,2024-02-04,CAL6803,354
L1000,L246,2020-06-09,CAL6804,3302
L888,L365,2020-10-15,CAL6805,2649
L262,L846,2020-11-11,CAL6806,207
L384,L195,2019-11-04,CAL6807,2217
L346,L312,2020-02-21,CAL6808,3298
L710,L854,2019-03-30,CAL6809,2800
L472,L389,2021-03-05,CAL6810,51
L106,L736,2021-11-04,CAL6811,93
L166,L376,2022-12-27,CAL6812,2177
L051,L896,2023-04-04,CAL6813,3372
L965,L372,2019-12-19,CAL6814,317
L747,L448,2021-05-27,CAL6815,2573
L832,L982,2020-01-29,CAL6816,78
L910,L549,2023-08-27,CAL6817,2021
L899,L047,2023-07-14,CAL6818,2889
L987,L044,2022-05-23,CAL6819,3018
L375,L944,2022-08-03,CAL6820,2852
L653,L889,2022-10-06,CAL6821,2566
L361,L947,2023-07-25,CAL6822,3011
L154,L296,2021-10-02,CAL6823,392
L162,L688,2021-04-12,CAL6824,2130
L636,L847,2021-04-02,CAL6825,2270
L507,L773,2021-08-22,CAL6826,3574
L413,L383,2021-09-12,CAL6827,812
L949,L777,2020-12-01,CAL6828,591
L323,L292,2022-06-25,CAL6829,547
L190,L032,2020-05-31,CAL6830,1725
L510,L916,2022-12-08,CAL6831,1355
L707,L507,2023-04-15,CAL6832,2586
L883,L147,2020-04-19,CAL6833,2597
L567,L679,2023-04-09,CAL6834,1832
L261,L514,2019-07-06,CAL6835,908
L942,L642,2019-06-24,CAL6836,2141
L054,L416,2022-03-22,CAL6837,1791
L829,L691,2020-07-02,CAL6838,3535
L849,L801,2022-02-16,CAL6839,3356
L376,L483,2023-12-19,CAL6840,2771
L480,L970,2024-02-06,CAL6841,541
L376,L003,2022-12-08,CAL6842,1394
L813,L470,2022-10-27,CAL6843,3469
L402,L997,2022-10-25,CAL6844,2705
L461,L929,2022-06-26,CAL6845,376
L067,L496,2019-08-06,CAL6846,2952
L286,L574,2023-04-06,CAL6847,1935
L901,L521,2021-05-14,CAL6848,361
L605,L431,2022-11-17,CAL6849,3334
L551,L890,2022-09-15,CAL6850,1918
L833,L250,2019-06-29,CAL6851,3038
L558,L151,2023-11-24,CAL6852,1229
L696,L652,2022-07-09,CAL6853,1212
L857,L110,2021-12-27,CAL6854,3088
L976,L073,2023-12-24,CAL6855,2271
L981,L505,2022-04-03,CAL6856,3360
L564,L777,2019-03-06,CAL6857,1363
L841,L589,2020-12-26,CAL6858,1766
L837,L442,2021-12-02,CAL6859,1583
L813,L779,2023-11-12,CAL6860,808
L975,L892,2020-02-08,CAL6861,1957
L006,L812,2022-07-06,CAL6862,3370
L737,L035,2021-08-15,CAL6863,2480
L228,L437,2019-04-09,CAL6864,347
L856,L610,2021-05-06,CAL6865,2551
L013,L473,2022-08-23,CAL6866,378
L681,L518,2020-05-27,CAL6867,2283
L915,L645,2019-03-26,CAL6868,3019
L290,L081,2021-03-07,CAL6869,2651
L773,L164,2019-12-31,CAL6870,2240
L823,L895,2020-04-17,CAL6871,3067
L295,L597,2022-09-18,CAL6872,1035
L655,L469,2019-10-02,CAL6873,707
L011,L310,2021-06-21,CAL6874,1632
L195,L934,2021-05-11,CAL6875,3540
L687,L259,2023-11-01,CAL6876,3274
L150,L133,2023-09-14,CAL6877,1849
L399,L284,2023-02-04,CAL6878,2120
L926,L824,2024-02-10,CAL6879,927
L441,L046,2019-04-13,CAL6880,2731
L731,L042,2024-01-15,CAL6881,2841
L506,L191,2023-03-05,CAL6882,636
L288,L994,2023-05-04,CAL6883,1765
L280,L799,2021-03-14,CAL6884,2067
L154,L837,2023-02-12,CAL6885,439
L232,L154,2023-05-07,CAL6886,3186
L147,L825,2019-10-21,CAL6887,1465
L639,L004,2020-05-03,CAL6888,3216
L943,L888,2022-02-13,CAL6889,2467
L067,L285,2023-07-18,CAL6890,1292
L679,L852,2024-01-30,CAL6891,831
L593,L323,2021-05-14,CAL6892,3190
L438,L105,2020-01-07,CAL6893,1702
L399,L009,2020-01-07,CAL6894,2545
L703,L790,2021-08-07,CAL6895,2734
L977,L227,2020-01-28,CAL6896,1820
L320,L559,2019-09-11,CAL6897,2239
L148,L013,2020-02-10,CAL6898,606
L662,L363,2019-09-06,CAL6899,512
L865,L157,2023-02-16,CAL6900,708
L144,L025,2020-02-04,CAL6901,970
L867,L893,2021-07-06,CAL6902,3550
L897,L104,2019-06-30,CAL6903,3586
L989,L788,2021-02-12,CAL6904,3388
L186,L996,2023-07-23,CAL6905,3323
L122,L666,2020-12-28,CAL6906,3203
L076,L866,2022-08-08,CAL6907,3553
L280,L917,2023-06-11,CAL6908,140
L444,L441,2020-03-31,CAL6909,460
L297,L305,2023-05-19,CAL6910,2026
L431,L722,2019-05-23,CAL6911,1768
L488,L778,2022-04-30,CAL6912,1238
L542,L300,2019-07-29,CAL6913,2114
L919,L030,2023-02-20,CAL6914,756
L979,L943,2020-06-01,CAL6915,2982
L757,L455,2021-10-20,CAL6916,240
L296,L076,2023-02-27,CAL6917,2717
L684,L381,2020-03-18,CAL6918,3187
L671,L770,2024-01-11,CAL6919,3232
L748,L675,2022-04-02,CAL6920,159
L156,L277,2019-11-04,CAL6921,3218
L373,L113,2019-11-21,CAL6922,909
L911,L096,2019-06-06,CAL6923,805
L835,L703,2022-11-27,CAL6924,2007
L075,L738,2021-09-08,CAL6925,1277
L138,L049,2020-12-22,CAL6926,2587
L916,L051,2019-10-16,CAL6927,452
L084,L565,2021-04-23,CAL6928,2976
L128,L920,2021-03-20,CAL6929,1908
L510,L489,2019-04-24,CAL6930,3295
L241,L447,2022-07-23,CAL6931,1844
L929,L296,2023-12-02,CAL6932,1573
L647,L508,2019-05-08,CAL6933,2206
L110,L486,2020-04-23,CAL6934,2703
L698,L108,2019-02-18,CAL6935,599
L830,L321,2019-04-17,CAL6936,3287
L005,L964,2020-10-07,CAL6937,298
L350,L450,2022-08-26,CAL6938,2499
L796,L978,2023-09-13,CAL6939,3051
L791,L286,2022-03-21,CAL6940,2140
L819,L796,2022-09-20,CAL6941,531
L642,L640,2019-03-14,CAL6942,883
L447,L928,2019-02-17,CAL6943,1507
L791,L287,2019-09-07,CAL6944,3482
L280,L150,2023-04-02,CAL6945,1445
L115,L243,2021-01-25,CAL6946,1203
L375,L420,2020-11-21,CAL6947,379
L664,L675,2023-12-07,CAL6948,2057
L632,L054,2023-10-25,CAL6949,1093
L506,L768,2023-11-08,CAL6950,2536
L230,L344,2019-12-26,CAL6951,2769
L086,L089,2021-05-19,CAL6952,1146
L438,L196,2019-06-14,CAL6953,2631
L209,L878,2021-01-01,CAL6954,2217
L679,L425,2023-12-30,CAL6955,1852
L946,L051,2021-01-17,CAL6956,2420
L956,L984,2019-10-30,CAL6957,2025
L098,L588,2023-10-29,CAL6958,3464
L767,L180,2021-08-25,CAL6959,1976
L527,L567,2019-03-21,CAL6960,2945
L340,L935,2023-09-11,CAL6961,1420
L558,L897,2022-01-15,CAL6962,210
L778,L861,2022-05-18,CAL6963,2243
L444,L907,2020-06-10,CAL6964,2167
L779,L783,2019-10-31,CAL6965,1220
L944,L978,2021-09-08,CAL6966,109
L126,L701,2022-10-27,CAL6967,2361
